"Start time: 2024-12-01 07:42:36"
"Start due to power on record",
"Device ID: "
"Sample rate per sec.: 1.000000"
"UTC Time","200psi 5v           "," 5psi 5v"," O2 electrochemical"," O2 ZrO2"," Mass Flow 5v","O2 Paramagnetic"
45627.32512731482,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32513888889,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32515046297,0.5035,0.5037,-0.0011,-0.0026,0.0069,-0.0003
45627.32516203704,0.5032,0.5037,-0.0011,-0.0026,0.0069,-0.0003
45627.32517361111,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32518518519,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32519675927,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32520833334,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32521990741,0.5032,0.5034,-0.0011,-0.0029,0.0069,-0.0003
45627.32523148148,0.5032,0.5037,-0.0011,-0.0026,0.0069,-0.0003
45627.32524305556,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32525462964,0.5032,0.5037,-0.0011,-0.0026,0.0069,-0.0003
45627.32526620370,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32527777778,0.5035,0.5037,-0.0008,-0.0026,0.0069,-0.0003
45627.32528935186,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32530092593,0.5035,0.5037,-0.0008,-0.0026,0.0069,-0.0003
45627.32531250000,0.5035,0.5037,-0.0011,-0.0026,0.0069,-0.0003
45627.32532407407,0.5035,0.5037,-0.0011,-0.0026,0.0069,-0.0003
45627.32533564815,0.5032,0.5037,-0.0011,-0.0026,0.0069,-0.0003
45627.32534722223,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32535879630,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32537037037,0.5032,0.5037,-0.0011,-0.0029,0.0072,-0.0003
45627.32538194445,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32539351852,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32540509260,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32541666667,0.5029,0.5037,-0.0011,-0.0026,0.0069,-0.0003
45627.32542824074,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32543981482,0.5032,0.5037,-0.0011,-0.0026,0.0069,-0.0003
45627.32545138889,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32546296297,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32547453704,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32548611111,0.5032,0.5037,-0.0011,-0.0026,0.0069,-0.0003
45627.32549768519,0.5032,0.5037,-0.0011,-0.0026,0.0069,-0.0003
45627.32550925927,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32552083334,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32553240741,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32554398148,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32555555556,0.5035,0.5037,-0.0011,-0.0026,0.0069,-0.0003
45627.32556712964,0.5035,0.5037,-0.0008,-0.0026,0.0069,-0.0003
45627.32557870371,0.5032,0.5037,-0.0008,-0.0026,0.0072,-0.0003
45627.32559027778,0.5035,0.5034,-0.0008,-0.0026,0.0072,-0.0003
45627.32560185186,0.5035,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32561342593,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32562500000,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32563657407,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32564814815,0.5032,0.5037,-0.0011,-0.0026,0.0069,-0.0003
45627.32565972223,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32567129630,0.5032,0.5037,-0.0011,-0.0026,0.0069,-0.0003
45627.32568287037,0.5032,0.5034,-0.0011,-0.0029,0.0069,-0.0003
45627.32569444445,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32570601852,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32571759260,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32572916667,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32574074074,0.5029,0.5034,-0.0011,-0.0026,0.0069,0.0000
45627.32575231482,0.5032,0.5034,-0.0008,-0.0026,0.0072,-0.0003
45627.32576388889,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32577546297,0.5032,0.5037,-0.0011,-0.0026,0.0069,-0.0003
45627.32578703704,0.5032,0.5037,-0.0011,-0.0026,0.0072,-0.0003
45627.32579861111,0.5035,0.5037,-0.0011,-0.0026,0.0069,-0.0003
45627.32581018519,0.5035,0.5037,-0.0011,-0.0026,0.0072,-0.0003
45627.32582175926,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32583333334,0.5032,0.5037,-0.0008,-0.0026,0.0069,-0.0003
45627.32584490741,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32585648148,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32586805556,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32587962964,0.5035,0.5037,-0.0011,-0.0026,0.0069,-0.0003
45627.32589120371,0.5035,0.5037,-0.0011,-0.0026,0.0069,-0.0003
45627.32590277778,0.5035,0.5037,-0.0011,-0.0026,0.0072,-0.0003
45627.32591435186,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32592592593,0.5035,0.5034,-0.0011,-0.0029,0.0072,-0.0003
45627.32593750001,0.5035,0.5037,-0.0008,-0.0026,0.0072,-0.0003
45627.32594907407,0.5032,0.5037,-0.0011,-0.0026,0.0072,-0.0003
45627.32596064815,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32597222223,0.5032,0.5037,-0.0011,-0.0026,0.0072,-0.0003
45627.32598379630,0.5029,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32599537037,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32600694445,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32601851852,0.5035,0.5034,-0.0008,-0.0029,0.0069,-0.0003
45627.32603009260,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32604166667,0.5035,0.5034,-0.0008,-0.0026,0.0072,-0.0003
45627.32605324074,0.5035,0.5037,-0.0011,-0.0026,0.0069,-0.0003
45627.32606481482,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32607638889,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32608796297,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32609953704,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32611111111,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32612268519,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32613425926,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32614583334,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32615740741,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32616898148,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32618055556,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32619212964,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32620370371,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32621527778,0.5035,0.5034,-0.0008,-0.0026,0.0072,-0.0003
45627.32622685185,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32623842593,0.5035,0.5037,-0.0011,-0.0026,0.0069,-0.0003
45627.32625000001,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32626157408,0.5035,0.5037,-0.0011,-0.0026,0.0069,-0.0003
45627.32627314815,0.5035,0.5037,-0.0008,-0.0026,0.0069,-0.0003
45627.32628472223,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32629629630,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32630787037,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32631944445,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32633101852,0.5032,0.5034,-0.0008,-0.0026,0.0072,0.0000
45627.32634259260,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32635416667,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32636574074,0.5035,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32637731482,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32638888889,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32640046297,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32641203704,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32642361111,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32643518519,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32644675926,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32645833334,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32646990741,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32648148148,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32649305556,0.5029,0.5034,-0.0008,-0.0026,0.0072,-0.0003
45627.32650462964,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32651620371,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32652777778,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32653935185,0.5029,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32655092593,0.5029,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32656250001,0.5029,0.5037,-0.0011,-0.0026,0.0069,-0.0003
45627.32657407408,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32658564815,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32659722223,0.5035,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32660879630,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32662037038,0.5035,0.5034,-0.0008,-0.0026,0.0069,0.0000
45627.32663194444,0.5035,0.5037,-0.0011,-0.0026,0.0072,-0.0003
45627.32664351852,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32665509260,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32666666667,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32667824074,0.5035,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32668981482,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32670138889,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32671296297,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32672453704,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32673611111,0.5035,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32674768519,0.5035,0.5037,-0.0008,-0.0026,0.0069,-0.0003
45627.32675925926,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32677083334,0.5032,0.5034,-0.0008,-0.0026,0.0072,-0.0003
45627.32678240741,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32679398148,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32680555556,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32681712964,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32682870371,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32684027778,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32685185185,0.5035,0.5037,-0.0011,-0.0026,0.0072,-0.0003
45627.32686342593,0.5035,0.5034,-0.0008,-0.0026,0.0072,-0.0003
45627.32687500001,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32688657408,0.5035,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32689814815,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32690972223,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32692129630,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32693287038,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32694444444,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32695601852,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32696759260,0.5035,0.5037,-0.0011,-0.0026,0.0072,-0.0003
45627.32697916667,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32699074074,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32700231482,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32701388889,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32702546297,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32703703704,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32704861111,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32706018519,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32707175926,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32708333334,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32709490741,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32710648148,0.5035,0.5034,-0.0011,-0.0029,0.0069,-0.0003
45627.32711805556,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32712962963,0.5035,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32714120371,0.5029,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32715277778,0.5029,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32716435185,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32717592593,0.5029,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32718750001,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32719907408,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32721064815,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32722222222,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32723379630,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32724537038,0.5035,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32725694445,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32726851852,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32728009260,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32729166667,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32730324075,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32731481482,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32732638889,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32733796297,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32734953704,0.5035,0.5037,-0.0011,-0.0026,0.0069,-0.0003
45627.32736111111,0.5035,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32737268519,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32738425926,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32739583334,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32740740741,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32741898148,0.5032,0.5034,-0.0008,-0.0026,0.0072,-0.0003
45627.32743055556,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32744212963,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32745370371,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32746527778,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32747685185,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32748842593,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32750000001,0.5032,0.5034,-0.0011,-0.0029,0.0072,-0.0003
45627.32751157408,0.5035,0.5034,-0.0008,-0.0026,0.0072,-0.0003
45627.32752314815,0.5035,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32753472222,0.5035,0.5034,-0.0008,-0.0026,0.0072,-0.0003
45627.32754629630,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32755787038,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32756944445,0.5035,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32758101852,0.5035,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32759259260,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32760416667,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32761574075,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32762731481,0.5032,0.5034,-0.0008,-0.0026,0.0072,-0.0003
45627.32763888889,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32765046297,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32766203704,0.5029,0.5037,-0.0011,-0.0026,0.0072,-0.0003
45627.32767361111,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32768518519,0.5032,0.5034,-0.0011,-0.0029,0.0072,-0.0003
45627.32769675926,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32770833334,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32771990741,0.5032,0.5034,-0.0011,-0.0026,0.0072,0.0000
45627.32773148148,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32774305556,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32775462963,0.5032,0.5034,-0.0008,-0.0026,0.0072,-0.0003
45627.32776620371,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32777777778,0.5029,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32778935185,0.5032,0.5037,-0.0008,-0.0026,0.0072,-0.0003
45627.32780092593,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32781250001,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32782407408,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32783564815,0.5032,0.5034,-0.0008,-0.0026,0.0069,0.0000
45627.32784722222,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32785879630,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32787037038,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32788194445,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32789351852,0.5035,0.5037,-0.0011,-0.0026,0.0072,-0.0003
45627.32790509260,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32791666667,0.5032,0.5037,-0.0008,-0.0026,0.0072,-0.0003
45627.32792824075,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32793981482,0.5035,0.5037,-0.0008,-0.0026,0.0069,-0.0003
45627.32795138889,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32796296297,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32797453704,0.5032,0.5034,-0.0011,-0.0029,0.0072,-0.0003
45627.32798611112,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32799768519,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32800925926,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32802083334,0.5035,0.5034,-0.0008,-0.0026,0.0072,-0.0003
45627.32803240741,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32804398148,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32805555556,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32806712963,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32807870371,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32809027778,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32810185185,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32811342593,0.5032,0.5034,-0.0011,-0.0029,0.0069,-0.0003
45627.32812500000,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32813657408,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32814814815,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32815972222,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32817129630,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32818287038,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32819444445,0.5032,0.5037,-0.0011,-0.0026,0.0069,-0.0003
45627.32820601852,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32821759260,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32822916667,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32824074075,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32825231482,0.5035,0.5034,-0.0008,-0.0026,0.0072,-0.0003
45627.32826388889,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32827546297,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32828703704,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32829861112,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32831018519,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32832175926,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32833333334,0.5035,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32834490741,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32835648148,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32836805556,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32837962963,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32839120371,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32840277778,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32841435185,0.5032,0.5034,-0.0008,-0.0026,0.0072,-0.0003
45627.32842592593,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32843750000,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32844907408,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32846064815,0.5035,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32847222222,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32848379630,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32849537038,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32850694445,0.5035,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32851851852,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32853009259,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32854166667,0.5035,0.5034,-0.0008,-0.0026,0.0072,-0.0003
45627.32855324075,0.5035,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32856481482,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32857638889,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32858796297,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32859953704,0.5035,0.5034,-0.0011,-0.0029,0.0072,-0.0003
45627.32861111112,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32862268519,0.5032,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32863425926,0.5035,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32864583334,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32865740741,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32866898148,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32868055556,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32869212963,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32870370371,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32871527778,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32872685185,0.5035,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.32873842593,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32875000000,0.5035,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32876157408,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32877314815,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32878472222,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32879629630,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32880787038,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32881944445,0.5032,0.5034,-0.0008,-0.0026,0.0072,-0.0003
45627.32883101852,0.5035,0.5034,-0.0011,-0.0026,0.0072,-0.0003
45627.32884259259,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32885416667,0.5032,0.5034,-0.0011,-0.0029,0.0069,-0.0003
45627.32886574075,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32887731482,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32888888889,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32890046297,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32891203704,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32892361112,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32893518519,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32894675926,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32895833334,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32896990741,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32898148149,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32899305556,0.5035,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32900462963,0.5032,0.5034,-0.0008,-0.0026,0.0069,-0.0003
45627.32901620371,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
45627.32902777778,0.5032,0.5034,-0.0011,-0.0026,0.0069,-0.0003
